Commodity,Date,Unit,Average Price
Sorghum flour,2021-11-15,KG,495.16700000000003
Sorghum flour,2021-12-15,KG,472.70500000000004
Sorghum flour,2022-01-15,KG,496.466
Sorghum flour,2022-02-15,KG,517.6
Sorghum flour,2022-03-15,KG,526.79
Sorghum flour,2022-04-15,KG,631.7600000000001
Sorghum flour,2022-05-15,KG,667.8781818181818
Sorghum flour,2022-06-15,KG,616.4466666666666
Sorghum flour,2022-07-15,KG,777.79
Sorghum flour,2022-08-15,KG,799.7909999999999
Sorghum flour,2022-09-15,KG,882.5450000000001
Sorghum flour,2022-10-15,KG,999.63
Sorghum flour,2022-11-15,KG,976.083
Sorghum flour,2022-12-15,KG,962.274
Sorghum flour,2023-01-15,KG,1081.931111111111
Sorghum flour,2023-02-15,KG,1072.3684615384616
Sorghum flour,2023-03-15,KG,944.1581818181818
Sorghum flour,2023-04-15,KG,1136.7063636363637
Sorghum flour,2023-05-15,KG,1539.111
Sorghum flour,2023-06-15,KG,1719.812
Sorghum flour,2023-07-15,KG,1705.404
Sorghum flour,2023-08-15,KG,1835.9286666666667
Sorghum flour,2023-09-15,KG,1953.6960000000001
Sorghum flour,2023-10-15,KG,1725.922
Sorghum flour,2023-11-15,KG,1573.8220000000001
Sorghum flour,2023-12-15,KG,1686.5313333333334
Sorghum flour,2024-01-15,KG,1688.1458333333333
Sorghum flour,2024-02-15,KG,1920.5639999999999
"Sugar (brown, imported)",2018-03-15,KG,300.0
"Sugar (brown, imported)",2018-04-15,KG,298.4
"Sugar (brown, imported)",2018-06-15,KG,336.8125
"Sugar (brown, imported)",2018-07-15,KG,346.5625
"Sugar (brown, imported)",2018-08-15,KG,290.8888888888889
"Sugar (brown, imported)",2018-09-15,KG,285.8333333333333
"Sugar (brown, imported)",2018-10-15,KG,239.0
"Sugar (brown, imported)",2018-12-15,KG,316.1
"Sugar (brown, imported)",2019-01-15,KG,295.9166666666667
"Sugar (brown, imported)",2019-02-15,KG,286.6666666666667
"Sugar (brown, imported)",2019-03-15,KG,288.1666666666667
"Sugar (brown, imported)",2019-04-15,KG,278.8333333333333
"Sugar (brown, imported)",2019-05-15,KG,291.3636363636364
"Sugar (brown, imported)",2019-06-15,KG,298.09090909090907
"Sugar (brown, imported)",2019-07-15,KG,352.0
"Sugar (brown, imported)",2019-08-15,KG,367.5833333333333
"Sugar (brown, imported)",2019-09-15,KG,339.1363636363636
"Sugar (brown, imported)",2019-10-15,KG,342.72727272727275
"Sugar (brown, imported)",2019-11-15,KG,308.0
"Sugar (brown, imported)",2019-12-15,KG,328.14285714285717
"Sugar (brown, imported)",2020-01-15,KG,344.8333333333333
"Sugar (brown, imported)",2020-02-15,KG,342.8333333333333
"Sugar (brown, imported)",2020-03-15,KG,371.94736842105266
"Sugar (brown, imported)",2020-04-15,KG,387.64526315789476
"Sugar (brown, imported)",2020-05-15,KG,427.6941176470588
"Sugar (brown, imported)",2020-06-15,KG,403.44736842105266
"Sugar (brown, imported)",2020-07-15,KG,425.66
"Sugar (brown, imported)",2020-08-15,KG,449.1857894736842
"Sugar (brown, imported)",2020-09-15,KG,549.0470588235294
"Sugar (brown, imported)",2020-10-15,KG,617.7333333333333
"Sugar (brown, imported)",2020-11-15,KG,654.8041176470588
"Sugar (brown, imported)",2020-12-15,KG,604.2857142857143
"Sugar (brown, imported)",2021-01-15,KG,607.815
"Sugar (brown, imported)",2021-02-15,KG,611.7553333333333
"Sugar (brown, imported)",2021-03-15,KG,675.2644444444445
"Sugar (brown, imported)",2021-04-15,KG,701.6335294117647
"Sugar (brown, imported)",2021-05-15,KG,708.3347368421053
"Sugar (brown, imported)",2021-06-15,KG,647.0377777777778
"Sugar (brown, imported)",2021-07-15,KG,642.6627777777778
"Sugar (brown, imported)",2021-08-15,KG,613.308
"Sugar (brown, imported)",2021-09-15,KG,598.4730000000001
"Sugar (brown, imported)",2021-10-15,KG,592.5
"Sugar (brown, imported)",2021-11-15,KG,639.3805
"Sugar (brown, imported)",2021-12-15,KG,678.25
"Sugar (brown, imported)",2022-01-15,KG,647.5865
"Sugar (brown, imported)",2022-02-15,KG,655.336
"Sugar (brown, imported)",2022-03-15,KG,658.7061111111111
"Sugar (brown, imported)",2022-04-15,KG,624.51
"Sugar (brown, imported)",2022-05-15,KG,747.287619047619
"Sugar (brown, imported)",2022-06-15,KG,717.1845000000001
"Sugar (brown, imported)",2022-07-15,KG,828.0145
"Sugar (brown, imported)",2022-08-15,KG,1079.6295454545455
"Sugar (brown, imported)",2022-09-15,KG,1143.445
"Sugar (brown, imported)",2022-10-15,KG,1326.9361904761904
"Sugar (brown, imported)",2022-11-15,KG,1252.368695652174
"Sugar (brown, imported)",2022-12-15,KG,1143.242380952381
"Sugar (brown, imported)",2023-01-15,KG,1214.4990476190476
"Sugar (brown, imported)",2023-02-15,KG,1158.5354545454545
"Sugar (brown, imported)",2023-03-15,KG,1280.6916
"Sugar (brown, imported)",2023-04-15,KG,1354.48
"Sugar (brown, imported)",2023-05-15,KG,1619.7065217391305
"Sugar (brown, imported)",2023-06-15,KG,1806.7208695652175
"Sugar (brown, imported)",2023-07-15,KG,1930.2832142857144
"Sugar (brown, imported)",2023-08-15,KG,2017.8785185185186
"Sugar (brown, imported)",2023-09-15,KG,1893.3508
"Sugar (brown, imported)",2023-10-15,KG,1792.7904166666667
"Sugar (brown, imported)",2023-11-15,KG,1882.612608695652
"Sugar (brown, imported)",2023-12-15,KG,1903.6444999999999
"Sugar (brown, imported)",2024-01-15,KG,2045.735789473684
"Sugar (brown, imported)",2024-02-15,KG,2051.0052941176473
Sugar (food aid),2021-08-15,KG,500.0
Sugar (food aid),2021-09-15,KG,500.0
"Wage (non-qualified labour, agricultural)",2020-03-15,Day,1251.25
"Wage (non-qualified labour, agricultural)",2020-04-15,Day,1260.1675
"Wage (non-qualified labour, agricultural)",2020-05-15,Day,1312.9025000000001
"Wage (non-qualified labour, agricultural)",2020-06-15,Day,1614.5825
"Wage (non-qualified labour, agricultural)",2020-07-15,Day,1852.6877777777777
"Wage (non-qualified labour, agricultural)",2020-08-15,Day,1669.3141666666668
"Wage (non-qualified labour, agricultural)",2020-09-15,Day,1606.667
"Wage (non-qualified labour, agricultural)",2020-10-15,Day,2007.5755555555556
"Wage (non-qualified labour, agricultural)",2020-11-15,Day,1850.0
"Wage (non-qualified labour, agricultural)",2020-12-15,Day,1418.75
"Wage (non-qualified labour, agricultural)",2021-01-15,Day,1965.0
"Wage (non-qualified labour, agricultural)",2021-02-15,Day,1445.0
"Wage (non-qualified labour, agricultural)",2021-03-15,Day,2105.187272727273
"Wage (non-qualified labour, agricultural)",2021-04-15,Day,2086.3636363636365
"Wage (non-qualified labour, agricultural)",2021-05-15,Day,2358.334166666667
"Wage (non-qualified labour, agricultural)",2021-06-15,Day,2235.655714285714
"Wage (non-qualified labour, agricultural)",2021-07-15,Day,2176.4285714285716
"Wage (non-qualified labour, agricultural)",2021-08-15,Day,2313.386842105263
"Wage (non-qualified labour, agricultural)",2021-09-15,Day,2329.5478947368424
"Wage (non-qualified labour, agricultural)",2021-10-15,Day,2138.1944444444443
"Wage (non-qualified labour, agricultural)",2021-11-15,Day,2128.5084210526315
"Wage (non-qualified labour, agricultural)",2021-12-15,Day,1856.3276923076921
"Wage (non-qualified labour, agricultural)",2022-01-15,Day,2115.374117647059
"Wage (non-qualified labour, agricultural)",2022-02-15,Day,2025.4411764705883
"Wage (non-qualified labour, agricultural)",2022-03-15,Day,2123.3333333333335
"Wage (non-qualified labour, agricultural)",2022-04-15,Day,2193.531176470588
"Wage (non-qualified labour, agricultural)",2022-05-15,Day,2345.602222222222
"Wage (non-qualified labour, agricultural)",2022-06-15,Day,2216.6233333333334
"Wage (non-qualified labour, agricultural)",2022-07-15,Day,2319.047857142857
"Wage (non-qualified labour, agricultural)",2022-08-15,Day,2637.5
"Wage (non-qualified labour, agricultural)",2022-09-15,Day,2670.555625
"Wage (non-qualified labour, agricultural)",2022-10-15,Day,2804.4440000000004
"Wage (non-qualified labour, agricultural)",2022-11-15,Day,2712.036875
"Wage (non-qualified labour, agricultural)",2022-12-15,Day,2632.9033333333336
"Wage (non-qualified labour, agricultural)",2023-01-15,Day,2579.55875
"Wage (non-qualified labour, agricultural)",2023-02-15,Day,2651.496842105263
"Wage (non-qualified labour, agricultural)",2023-03-15,Day,3159.6245454545456
"Wage (non-qualified labour, agricultural)",2023-04-15,Day,3338.9838095238097
"Wage (non-qualified labour, agricultural)",2023-05-15,Day,3953.1949999999997
"Wage (non-qualified labour, agricultural)",2023-06-15,Day,3984.0955000000004
"Wage (non-qualified labour, agricultural)",2023-07-15,Day,4921.577916666666
"Wage (non-qualified labour, agricultural)",2023-08-15,Day,4706.543636363636
"Wage (non-qualified labour, agricultural)",2023-09-15,Day,4516.242631578947
"Wage (non-qualified labour, agricultural)",2023-10-15,Day,4198.544761904762
"Wage (non-qualified labour, agricultural)",2023-11-15,Day,4878.925294117646
"Wage (non-qualified labour, agricultural)",2023-12-15,Day,4218.641333333334
"Wage (non-qualified labour, agricultural)",2024-01-15,Day,4639.384666666667
"Wage (non-qualified labour, agricultural)",2024-02-15,Day,4634.589285714285
"Wage (non-qualified labour, non-agricultural)",2018-03-15,Day,373.1818181818182
"Wage (non-qualified labour, non-agricultural)",2018-04-15,Day,414.5
"Wage (non-qualified labour, non-agricultural)",2018-06-15,3.5 KG,575.0
"Wage (non-qualified labour, non-agricultural)",2018-06-15,Day,483.3333333333333
"Wage (non-qualified labour, non-agricultural)",2018-06-15,KG,1150.0
"Wage (non-qualified labour, non-agricultural)",2018-07-15,Day,456.57142857142856
"Wage (non-qualified labour, non-agricultural)",2018-07-15,KG,1150.0
"Wage (non-qualified labour, non-agricultural)",2018-08-15,Day,750.0
"Wage (non-qualified labour, non-agricultural)",2018-09-15,Day,850.0
"Wage (non-qualified labour, non-agricultural)",2018-10-15,Day,673.0
"Wage (non-qualified labour, non-agricultural)",2018-12-15,Day,547.2222222222222
"Wage (non-qualified labour, non-agricultural)",2019-01-15,Day,772.2222222222222
"Wage (non-qualified labour, non-agricultural)",2019-02-15,Day,747.2222222222222
"Wage (non-qualified labour, non-agricultural)",2019-03-15,Day,757.125
"Wage (non-qualified labour, non-agricultural)",2019-04-15,Day,781.4166666666666
"Wage (non-qualified labour, non-agricultural)",2019-05-15,Day,865.4545454545455
"Wage (non-qualified labour, non-agricultural)",2019-06-15,Day,914.8181818181819
"Wage (non-qualified labour, non-agricultural)",2019-07-15,Day,990.0
"Wage (non-qualified labour, non-agricultural)",2019-08-15,Day,2127.5
"Wage (non-qualified labour, non-agricultural)",2019-09-15,Day,916.3
"Wage (non-qualified labour, non-agricultural)",2019-10-15,Day,887.5
"Wage (non-qualified labour, non-agricultural)",2019-11-15,Day,942.1428571428571
"Wage (non-qualified labour, non-agricultural)",2019-12-15,Day,995.8333333333334
"Wage (non-qualified labour, non-agricultural)",2020-01-15,Day,1003.4545454545455
"Wage (non-qualified labour, non-agricultural)",2020-02-15,Day,1089.3636363636363
"Wage (non-qualified labour, non-agricultural)",2020-03-15,Day,1016.8421052631579
"Wage (non-qualified labour, non-agricultural)",2020-04-15,Day,1031.9215789473683
"Wage (non-qualified labour, non-agricultural)",2020-05-15,Day,1112.2040000000002
"Wage (non-qualified labour, non-agricultural)",2020-06-15,Day,1149.4117647058824
"Wage (non-qualified labour, non-agricultural)",2020-07-15,Day,1235.2941176470588
"Wage (non-qualified labour, non-agricultural)",2020-08-15,Day,1432.0221052631578
"Wage (non-qualified labour, non-agricultural)",2020-09-15,Day,1446.77125
"Wage (non-qualified labour, non-agricultural)",2020-10-15,Day,1647.5107142857144
"Wage (non-qualified labour, non-agricultural)",2020-11-15,Day,1578.600588235294
"Wage (non-qualified labour, non-agricultural)",2020-12-15,Day,1229.4642857142858
"Wage (non-qualified labour, non-agricultural)",2021-01-15,Day,1800.980588235294
"Wage (non-qualified labour, non-agricultural)",2021-02-15,Day,1560.7142857142858
"Wage (non-qualified labour, non-agricultural)",2021-03-15,Day,1937.0735294117646
"Wage (non-qualified labour, non-agricultural)",2021-04-15,Day,1971.180625
"Wage (non-qualified labour, non-agricultural)",2021-05-15,Day,2103.108888888889
"Wage (non-qualified labour, non-agricultural)",2021-06-15,Day,2035.4316666666668
"Wage (non-qualified labour, non-agricultural)",2021-07-15,Day,1992.7777777777778
"Wage (non-qualified labour, non-agricultural)",2021-08-15,Day,2006.643684210526
"Wage (non-qualified labour, non-agricultural)",2021-09-15,Day,1968.421052631579
"Wage (non-qualified labour, non-agricultural)",2021-10-15,Day,2056.712777777778
"Wage (non-qualified labour, non-agricultural)",2021-11-15,Day,2069.2978947368424
"Wage (non-qualified labour, non-agricultural)",2021-12-15,Day,1841.0874999999999
"Wage (non-qualified labour, non-agricultural)",2022-01-15,Day,2065.758333333333
"Wage (non-qualified labour, non-agricultural)",2022-02-15,Day,1905.5555555555557
"Wage (non-qualified labour, non-agricultural)",2022-03-15,Day,1899.6729411764704
"Wage (non-qualified labour, non-agricultural)",2022-04-15,Day,1572.072105263158
"Wage (non-qualified labour, non-agricultural)",2022-05-15,Day,1765.3815
"Wage (non-qualified labour, non-agricultural)",2022-06-15,Day,1774.4195238095238
"Wage (non-qualified labour, non-agricultural)",2022-07-15,Day,2027.4671428571428
"Wage (non-qualified labour, non-agricultural)",2022-08-15,Day,2366.258260869565
"Wage (non-qualified labour, non-agricultural)",2022-09-15,Day,2497.7391304347825
"Wage (non-qualified labour, non-agricultural)",2022-10-15,Day,2609.091363636364
"Wage (non-qualified labour, non-agricultural)",2022-11-15,Day,2651.368695652174
"Wage (non-qualified labour, non-agricultural)",2022-12-15,Day,2505.837142857143
"Wage (non-qualified labour, non-agricultural)",2023-01-15,Day,2376.762380952381
"Wage (non-qualified labour, non-agricultural)",2023-02-15,Day,2604.3886363636366
"Wage (non-qualified labour, non-agricultural)",2023-03-15,Day,3083.6474999999996
"Wage (non-qualified labour, non-agricultural)",2023-04-15,Day,3364.5334782608697
"Wage (non-qualified labour, non-agricultural)",2023-05-15,Day,3696.4640909090913
"Wage (non-qualified labour, non-agricultural)",2023-06-15,Day,4148.771304347826
"Wage (non-qualified labour, non-agricultural)",2023-07-15,Day,4303.768518518518
"Wage (non-qualified labour, non-agricultural)",2023-08-15,Day,4199.7844000000005
"Wage (non-qualified labour, non-agricultural)",2023-09-15,Day,4230.414545454545
"Wage (non-qualified labour, non-agricultural)",2023-10-15,Day,3951.2666666666664
"Wage (non-qualified labour, non-agricultural)",2023-11-15,Day,4493.032857142857
"Wage (non-qualified labour, non-agricultural)",2023-12-15,Day,4596.869000000001
"Wage (non-qualified labour, non-agricultural)",2024-01-15,Day,3584.0989473684212
"Wage (non-qualified labour, non-agricultural)",2024-02-15,Day,4007.159375
Wheat flour,2009-01-15,KG,4.0
Wheat flour,2009-02-15,KG,3.5
Wheat flour,2009-03-15,KG,2.5
Wheat flour,2009-04-15,KG,2.5
Wheat flour,2009-05-15,KG,3.2840000000000003
Wheat flour,2009-06-15,KG,2.9259999999999997
Wheat flour,2009-07-15,KG,3.5980000000000003
Wheat flour,2009-08-15,KG,4.0
Wheat flour,2009-09-15,KG,3.6079999999999997
Wheat flour,2009-10-15,KG,4.25
Wheat flour,2009-11-15,KG,4.166666666666667
Wheat flour,2009-12-15,KG,4.748333333333334
Wheat flour,2010-01-15,KG,5.0
Wheat flour,2010-02-15,KG,5.166666666666667
Wheat flour,2010-03-15,KG,3.9659999999999997
Wheat flour,2010-04-15,KG,5.1883333333333335
Wheat flour,2010-05-15,KG,3.842
Wheat flour,2010-06-15,KG,4.583333333333333
Wheat flour,2010-07-15,KG,4.841666666666667
Wheat flour,2010-08-15,KG,3.4
Wheat flour,2010-09-15,KG,5.582857142857143
Wheat flour,2010-10-15,KG,3.875
Wheat flour,2010-11-15,KG,4.625714285714286
Wheat flour,2010-12-15,KG,4.991666666666666
Wheat flour,2011-01-15,KG,5.723333333333334
Wheat flour,2011-02-15,KG,4.874285714285714
Wheat flour,2011-03-15,KG,4.492857142857143
Wheat flour,2011-04-15,KG,4.25
Wheat flour,2011-05-15,KG,5.03125
Wheat flour,2011-06-15,KG,6.52
Wheat flour,2011-07-15,KG,6.4375
Wheat flour,2011-08-15,KG,7.34375
Wheat flour,2011-09-15,KG,7.561666666666667
Wheat flour,2011-10-15,KG,8.114285714285714
Wheat flour,2011-11-15,KG,8.82
Wheat flour,2011-12-15,KG,8.466
Wheat flour,2012-01-15,KG,8.333333333333334
Wheat flour,2012-02-15,KG,7.675714285714286
Wheat flour,2012-03-15,KG,7.655
Wheat flour,2012-04-15,KG,8.53125
Wheat flour,2012-05-15,KG,11.4525
Wheat flour,2012-07-15,KG,6.4375
Wheat flour,2012-08-15,KG,7.3375
Wheat flour,2012-09-15,KG,7.566666666666666
Wheat flour,2012-10-15,KG,10.60875
Wheat flour,2012-11-15,KG,10.4125
Wheat flour,2012-12-15,KG,11.6875
Wheat flour,2013-01-15,KG,9.75
Wheat flour,2013-02-15,KG,8.90625
Wheat flour,2013-03-15,KG,9.5
Wheat flour,2014-01-15,KG,8.0
Wheat flour,2014-02-15,KG,6.0
Wheat flour,2014-03-15,KG,5.666666666666667
Wheat flour,2014-04-15,KG,5.666666666666667
Wheat flour,2014-05-15,KG,5.333333333333333
Wheat flour,2014-06-15,KG,5.666666666666667
Wheat flour,2014-07-15,KG,5.666666666666667
Wheat flour,2015-05-15,KG,15.857142857142858
Wheat flour,2015-06-15,KG,18.52857142857143
Wheat flour,2015-07-15,KG,19.314285714285713
Wheat flour,2015-08-15,KG,17.95714285714286
Wheat flour,2015-09-15,KG,17.95714285714286
Wheat flour,2015-10-15,KG,19.8
Wheat flour,2015-11-15,KG,24.52
Wheat flour,2015-12-15,KG,27.866666666666664
Wheat flour,2016-01-15,KG,28.857142857142858
Wheat flour,2016-02-15,KG,34.464285714285715
Wheat flour,2016-03-15,KG,42.083333333333336
Wheat flour,2016-04-15,KG,41.785714285714285
Wheat flour,2016-05-15,KG,41.471428571428575
Wheat flour,2016-06-15,KG,46.745000000000005
Wheat flour,2016-07-15,KG,61.791666666666664
Wheat flour,2016-08-15,KG,93.05
Wheat flour,2016-09-15,KG,94.25
Wheat flour,2016-10-15,KG,90.74166666666667
Wheat flour,2016-11-15,KG,108.59166666666665
Wheat flour,2016-12-15,KG,121.04166666666667
Wheat flour,2017-01-15,KG,122.2
Wheat flour,2017-02-15,KG,119.64285714285714
Wheat flour,2017-03-15,KG,121.2
Wheat flour,2017-04-15,KG,158.85714285714286
Wheat flour,2017-05-15,KG,169.66666666666666
Wheat flour,2017-06-15,KG,188.33333333333334
Wheat flour,2017-07-15,KG,187.22222222222223
Wheat flour,2017-08-15,KG,174.85714285714286
Wheat flour,2017-10-15,KG,214.5
Wheat flour,2017-11-15,KG,142.2
Wheat flour,2017-12-15,KG,199.85714285714286
Wheat flour,2018-01-15,KG,204.5
Wheat flour,2018-03-15,KG,257.09090909090907
Wheat flour,2018-04-15,KG,247.6
Wheat flour,2018-06-15,KG,304.64285714285717
Wheat flour,2018-07-15,KG,301.0857142857143
Wheat flour,2018-08-15,KG,268.0
Wheat flour,2018-09-15,KG,290.85714285714283
Wheat flour,2018-10-15,KG,280.2
Wheat flour,2018-12-15,KG,289.42857142857144
Wheat flour,2019-01-15,KG,275.3
Wheat flour,2019-02-15,KG,266.0
Wheat flour,2019-03-15,KG,280.125
Wheat flour,2019-04-15,KG,280.6666666666667
Wheat flour,2019-05-15,KG,279.2
Wheat flour,2019-06-15,KG,296.6
Wheat flour,2019-07-15,KG,331.09090909090907
Wheat flour,2019-08-15,KG,339.1818181818182
Wheat flour,2019-09-15,KG,326.5
Wheat flour,2019-10-15,KG,326.5
Wheat flour,2019-11-15,KG,314.7142857142857
Wheat flour,2019-12-15,KG,335.4
Wheat flour,2020-01-15,KG,362.6818181818182
Wheat flour,2020-02-15,KG,357.5
Wheat flour,2020-03-15,KG,397.1470588235294
Wheat flour,2020-04-15,KG,396.198125
Wheat flour,2020-05-15,KG,419.95
Wheat flour,2020-06-15,KG,401.875
Wheat flour,2020-07-15,KG,419.5853333333333
Wheat flour,2020-08-15,KG,463.94176470588235
Wheat flour,2020-09-15,KG,671.600588235294
Wheat flour,2020-10-15,KG,712.1621428571428
Wheat flour,2020-11-15,KG,637.8225
Wheat flour,2020-12-15,KG,602.1835714285714
Wheat flour,2021-01-15,KG,694.4705882352941
Wheat flour,2021-02-15,KG,679.5113333333334
Wheat flour,2021-03-15,KG,712.7794117647059
Wheat flour,2021-04-15,KG,714.7258823529412
Wheat flour,2021-05-15,KG,670.4963157894737
Wheat flour,2021-06-15,KG,639.1336842105263
Wheat flour,2021-07-15,KG,672.1531578947369
Wheat flour,2021-08-15,KG,644.5995454545455
Wheat flour,2021-09-15,KG,636.5218181818182
Wheat flour,2021-10-15,KG,606.0415
Wheat flour,2021-11-15,KG,707.3804761904762
Wheat flour,2021-12-15,KG,641.7092857142858
Wheat flour,2022-01-15,KG,714.2768181818182
Wheat flour,2022-02-15,KG,662.9627272727273
Wheat flour,2022-03-15,KG,689.4152631578947
Wheat flour,2022-04-15,KG,704.9571428571429
Wheat flour,2022-05-15,50 KG,25055.56
Wheat flour,2022-05-15,KG,713.5345454545454
Wheat flour,2022-06-15,50 KG,27000.0
Wheat flour,2022-06-15,KG,760.8971428571429
Wheat flour,2022-07-15,50 KG,33250.0
Wheat flour,2022-07-15,KG,862.9466666666667
Wheat flour,2022-08-15,50 KG,41125.0
Wheat flour,2022-08-15,KG,1073.4808695652175
Wheat flour,2022-09-15,KG,1165.7278260869566
Wheat flour,2022-10-15,50 KG,38766.665
Wheat flour,2022-10-15,KG,1145.7045454545455
Wheat flour,2022-11-15,50 KG,36796.295
Wheat flour,2022-11-15,KG,1149.051304347826
Wheat flour,2022-12-15,KG,1107.5519047619048
